imageUrl,title,totalScore,reviewsCount,street,city,state,countryCode,website,phone,categoryName,url
https://lh3.googleusercontent.com/p/AF1QipOCK0MPbNMZZozFh8xeva5j1PGRx3YbuuiYqJHh=w408-h272-k-no,ABERPOETH,5,40,,Aberystwyth,,GB,https://www.aberpoeth.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=ABERPOETH&query_place_id=ChIJd44_tH13b0gR8ygb-MQrur8
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqmfmBdFoKAvNnmByPe64kWAyc4umSsuzut7f-ItHPqJK50iUwl_ztrujDdqf89zFp0MLcJkyYY-dIRE-BYtxcKLIInuJEOlheEQv40PAJPh4gAgC0RJa5Z_UN8-feiayUrYJ9=w408-h746-k-no,Belle Vous Spa - Crystal Palace,4.5,228,64 Church Rd,London,,GB,http://www.bellevousspa.com/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Belle%20Vous%20Spa%20-%20Crystal%20Palace&query_place_id=ChIJyVKQnUUBdkgR1PaL64JcZBY
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxYWZaq5k3gsLsA7-tR9l-y0KNHSoGysZgnnm72BrQs8dtjgJLNKso7NWnMuOoPRdq-31ZBLNW6Lmy54N3s7uBj-_W6SJvJInFUz3XgyJ3HOv9i0qgbPDyiRaFrgdKnntaZwEwCRsR5d-nA=w408-h544-k-no,Slomo Sauna and Cold Plunge,5,27,"Elkins Boat Yard, 18 Convent Mdws",Christchurch,,GB,http://www.slomowellbeing.as.me/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Slomo%20Sauna%20and%20Cold%20Plunge&query_place_id=ChIJocAMRWqfc0gRDjDXJZGt4cg
https://lh3.googleusercontent.com/p/AF1QipNr7F4I3kfCPQYceXZp_2FHLpiPmgSMYTDimuxP=w408-h544-k-no,Clyde Coast Saunas,5,90,Kelburn Estate,Largs,,GB,https://www.clydecoastsaunas.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Clyde%20Coast%20Saunas&query_place_id=ChIJsywyrpy5iUgRmpKAD18qXgY
https://lh3.googleusercontent.com/p/AF1QipOdE_GJVwhw1id9c591a7R6VqxK8EHFJpvI8nWC=w408-h544-k-no,Clyde Coast Saunas,5,8,Kip Marina,Greenock,,GB,https://www.clydecoastsaunas.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Clyde%20Coast%20Saunas&query_place_id=ChIJjfY_gkO7iUgRsN1JNRlcy9k
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzO6dAhTFBckjb8rjzqf5799CYVzkOIYEw0TFQrI9L2zNjT9tWv3fmNd9mEzX-tb5ioplaZikvoG4-0V26z9Cc6NSbd-I_VUvnsAZh11KqbehhLBwrjaqxQuI8rDSCMUs_b0dCaKWzAJJj8=w408-h544-k-no,Seaview Sauna Dunnet Bay,5,21,,Thurso,,GB,,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Seaview%20Sauna%20Dunnet%20Bay&query_place_id=ChIJD08WcADDmkgRQX6fL_LSdaU
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=G4TTSYn3-RKnYTYCOVF02Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.257996&pitch=0&thumbfov=100,Cromarty Community Sauna,5,4,Marine Terrace,Cromarty,,GB,,,Public sauna,https://www.google.com/maps/search/?api=1&query=Cromarty%20Community%20Sauna&query_place_id=ChIJBc1YGgCFj0gR-zadhk11HB4
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NvmFr63RW8UIGfarhe3RJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.28485&pitch=0&thumbfov=100,Orka Sauna - Burghead,,0,Station Rd,Elgin,,GB,https://orkasauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Orka%20Sauna%20-%20Burghead&query_place_id=ChIJzUuAKg1zhUgRg8MwtfDWnP4
https://lh3.googleusercontent.com/p/AF1QipNrwU0VXC9rQ6JJ7ci8qnDLtXKp77vmpanBYaBc=w408-h306-k-no,The Little Sauna,5,1,Along the track,Alford,,GB,https://thelittlesauna.wixsite.com/thelittlesauna,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=The%20Little%20Sauna&query_place_id=ChIJGX950UQ3hEgRQc7EXnr05oA
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lfAVc7ONBPH5T24tlEokdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.4514&pitch=0&thumbfov=100,All Season Sauna,5,1,,Aberdeen,,GB,,,Public sauna,https://www.google.com/maps/search/?api=1&query=All%20Season%20Sauna&query_place_id=ChIJ4Y_CJAAPhEgRnE8IALDoFsY
https://lh3.googleusercontent.com/p/AF1QipMwfmM9BAN1dp68pmCXSaDwKQyAwlqC4hkHYQHD=w426-h240-k-no,Mor Holan Sauna & Wild Spa,5,11,Mount Pleasant Rd,Helston,,GB,https://www.morholan.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Mor%20Holan%20Sauna%20%26%20Wild%20Spa&query_place_id=ChIJQWtj8bHZakgRlO3jTy9Gpww
https://lh3.googleusercontent.com/p/AF1QipPMLuEfrUVe0Uaiyc-5ui0i0dV4061dPizg7eaM=w408-h306-k-no,Wilder Sauna,5,76,Badgers Holt,Yelverton,,GB,https://www.wildersauna.com/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Wilder%20Sauna&query_place_id=ChIJ47MlYVb5bEgRBdTC5Ydwvls
https://lh3.googleusercontent.com/p/AF1QipNC4MRwwe4DMBJeY3KR_XA36Yj1Crc_9-XFtxcH=w408-h544-k-no,Mor Holan Sauna & Wild Spa St Ives,5,2,Porthminster Beach,Saint Ives,,GB,http://www.morholan.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Mor%20Holan%20Sauna%20%26%20Wild%20Spa%20St%20Ives&query_place_id=ChIJ8bUAbQ_dakgRUgNeFXMvutQ
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyzYo_IsSaq1v6xQ5DJcIzJh88uRlYdATfwwK5FH5GchZ0VlP86eBA4JNySiCagyU3Pz0aAqJm08lMJDPAgkJ6VtmqPCneQt7kb5Io5xfBVXyKE7gBvZHizGYsbTDCcbdQT=w408-h544-k-no,Jurassic Saunas,5,183,The Beach,Seaton,,GB,https://jurassicsaunas.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Jurassic%20Saunas&query_place_id=ChIJK7EKRl2DbUgRr4kFWgZhsNA
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyf1gUD16chJMQSRTrWqDiOpYe5mUoETuBNf8_uxzthsZSjFm3ypgeXlx_Xp8BU2zOnRqaCB2QcTuje30Qvfr07S_Nke6xxEzZegh1jhM_tKC7L77SYn-xn1WoukPHyYojykpCJ=w408-h408-k-no,Motts Sauna,5,21,"Beach Resort, Millendreath",Looe,,GB,https://www.motts-sauna.com/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Motts%20Sauna&query_place_id=ChIJA1-G5dedbEgRQK-cSCCzA-o
https://lh3.googleusercontent.com/p/AF1QipOF-FMyXm0u5xTbzZxEqLXKmjbCAOLQu1pkwIxZ=w408-h408-k-no,Wembury Wild Sauna,,0,"Churchwood valley, Church Walk",Plymouth,,GB,,,Public sauna,https://www.google.com/maps/search/?api=1&query=Wembury%20Wild%20Sauna&query_place_id=ChIJBaeuSiDrbEgRA74_5FbfYm4
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8s6ne83UHv-z3BJ6-OUtsTZm2PKdLx0qpVUz00T5rP5rGWfAmzZuV-Vo4okbLW1ZjIPc6Wwaoe5sXaEtinSCMRRnwSgqv2tByx4Po3TDyPXg11FGhjwSMZWJZyXsDZAFKD4Ce=w408-h544-k-no,Devon Community Sauna - Teignmouth,5,33,Courtenay Pl,Teignmouth,,GB,https://www.devoncommunitysauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Devon%20Community%20Sauna%20-%20Teignmouth&query_place_id=ChIJPd0QUn4JbUgRWVWJcygw-3g
https://lh3.googleusercontent.com/p/AF1QipO_J2kq1_Etk9WgsJQuUVs8-CAEE2OgHe0qg_TI=w408-h378-k-no,Devon Community Sauna - Torbay,5,10,Young's Park Road,Paignton,,GB,https://www.devoncommunitysauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Devon%20Community%20Sauna%20-%20Torbay&query_place_id=ChIJX_kIyq0bbUgRe2PDLLhSlIQ
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CkQu8cWy6pwls77ojwI_bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.33644&pitch=0&thumbfov=100,Secret Sauna Club,,0,97 Wirksworth Rd,Ilkeston,,GB,https://www.secretsaunaclub.com/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Secret%20Sauna%20Club&query_place_id=ChIJjTdGQ5rteUgRLFkUkk53Dnc
https://lh3.googleusercontent.com/p/AF1QipNDSKB2xQjADgIBEr-HlFXtzeXH1xSFyimUkEHq=w408-h544-k-no,tan coed sauna,5,6,tan coed,Corwen,,GB,https://www.tancoedsauna.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5581456071779415091,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=tan%20coed%20sauna&query_place_id=ChIJsxmp1khJZUgRYfwtzfXMKtA
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7iQMN-aG5kPH7FXUPFvfng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.93224&pitch=0&thumbfov=100,Still & Flow Sauna,,0,25 Bradford St,Chester,,GB,https://www.stillandflow.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Still%20%26%20Flow%20Sauna&query_place_id=ChIJXYIcvvjDekgRKf5-pw2ULNQ
https://lh3.googleusercontent.com/p/AF1QipONNww8xayFqufIJDGbx1J76iQJ8K4BbMS1RfBd=w408-h612-k-no,Halogi,5,12,"Royal william yard, Firestone Arch, Royal William Rd",Plymouth,,GB,https://halogico.com/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Halogi&query_place_id=ChIJYzuRJwARbUgRD9rpREU46PA
https://lh3.googleusercontent.com/p/AF1QipO0whjMTyEZOCWpb2JW1_u-8nnsFOxDwxIB19WM=w408-h272-k-no,La'al Sauna,5,61,"Bank Ground Farm, East of the Lake",Coniston,,GB,https://www.laalsauna.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=La'al%20Sauna&query_place_id=ChIJVXNneAKXfEgRRDPjEdypji4
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSza25zbXOkJQGPhe8q-EwcK4sdjP7l72pCDoRxZ5UYvYDVPNOeYiliqkn85KwUyQirBbbCCrar0_5_Qh3owME1yyPG6RjlTAN4Ga_aQFQacYFVpHchzrSEbHMQvoSp5-8zH17bQoWhE1n68=w408-h272-k-no,North Wales Sauna,5,135,The Quay,Barmouth,,GB,https://www.northwalessauna.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=North%20Wales%20Sauna&query_place_id=ChIJIbdc_it_ZUgRxVswgHmDZsM
https://lh3.googleusercontent.com/p/AF1QipMNM_7iaDskIrF3IokRCR7EfX5evKT2BoGSJA=w408-h272-k-no,Scenic Sauna,4.9,43,Far Peak,Cheltenham,,GB,https://www.scenicsauna.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Scenic%20Sauna&query_place_id=ChIJtxS4K949cUgRqEo4V1Gwo5w
https://lh3.googleusercontent.com/p/AF1QipONv0z-ILfiZxvBr_6JnzkjB1AGFw4WEaQ847Hl=w408-h272-k-no,Bristol Community Sauna,4.9,50,"St Anne's House, St Anne's Rd",Bristol,,GB,https://bristolcommunitysauna.org/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Bristol%20Community%20Sauna&query_place_id=ChIJd0MhJ7yPcUgRyobqTwLD7ZE
https://lh3.googleusercontent.com/p/AF1QipMF4mDn1d6C6WKpi_5OPlalzb2OMdiYcv_mcbJm=w408-h408-k-no,Suvi Sauna - Clevedon,4.9,57,Salthouse Rd,Clevedon,,GB,http://suvisauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Suvi%20Sauna%20-%20Clevedon&query_place_id=ChIJ9XR7eeLxcUgRWkWf7amxZT0
https://lh3.googleusercontent.com/p/AF1QipPp2UIwKXhbQNYIiadC5qLrq0uSfXkhMgt4L61d=w408-h306-k-no,Suvi Sauna - Bristol,4.5,11,"The Pickle Factory, Community Centre, 13 All Hallows Road (Inside, 13 All Hallows Rd",Bristol,,GB,https://suvisauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Suvi%20Sauna%20-%20Bristol&query_place_id=ChIJ7zMEbluPcUgRONORsqtI4QQ
https://lh3.googleusercontent.com/p/AF1QipMZUFW6WhfSXcRcdC1KmpH3yCBz72Z3XIaQYEMV=w408-h544-k-no,Snug Sauna,5,24,"Fountain Head Car Park, Links Rd",Whitley Bay,,GB,https://snugsauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Snug%20Sauna&query_place_id=ChIJjwC3pFNtfkgRQkF2pkncQ-U
https://lh3.googleusercontent.com/p/AF1QipMdjnUAaQcdsANtj-ksnvQcDWPG7TUY085W80pL=w426-h240-k-no,Warmth Community Sauna,4.9,35,"Unit 3, Nomad Maison, 18 Stanley St",Sheffield,,GB,http://www.warmthsauna.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Warmth%20Community%20Sauna&query_place_id=ChIJL4WaFq55eUgRUK37OSuPDm4
https://lh3.googleusercontent.com/p/AF1QipNTw5Y1RVIFbG8E4fvm4KSD_cD-E3NqOsBmDhLI=w408-h544-k-no,The Recovery Room,5,24,72 King St,South Shields,,GB,https://booksy.com/en-gb/s/sauna/559815_south-shields?locationHash=here%253Acm%253Anamedplace%253A20348164,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=The%20Recovery%20Room&query_place_id=ChIJF4gVHohvfkgRqzLaZSOfr3A
https://lh3.googleusercontent.com/p/AF1QipNbxk66lvApwOqgS9aOVrm1uqzBL2OXolJL5fQE=w408-h305-k-no,Sawna Porth Poeth,5,7,The Warren Beach,Pwllheli,,GB,https://www.sawnaporthpoeth.com/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Sawna%20Porth%20Poeth&query_place_id=ChIJL59kHwCTZUgRcRUG_yGH10I
https://lh3.googleusercontent.com/p/AF1QipOIfcmsM4nM4It6ihE4b8BkrrH9fzUScDVbxUnu=w408-h306-k-no,The Journey Fitness | Helensburgh Gym & Sauna Suite,4.9,61,26 Colquhoun Square,Helensburgh,,GB,https://thejourney.fitness/locations/helensburgh-gym,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=The%20Journey%20Fitness%20%7C%20Helensburgh%20Gym%20%26%20Sauna%20Suite&query_place_id=ChIJGVna3KKuiUgRvhSo235k9bI
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyk1uAWgmRIJH7RiZ_9Rp04CiUyfZ4dutW6Ag7QV9xMX-Ba1Bi_SNvGTzlsUmyXWAXfEMh4wv6ZcNV6FtNV_ZAieY3FT5ihonDxjm5Kw5oN_-Os8JVFvewicHvC1uHP5nthjwx4sQ=w408-h306-k-no,Sauna in the woods,4.9,117,"brillig at piggs park, Salhouse Rd",Norwich,,GB,https://saunainthewoods.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Sauna%20in%20the%20woods&query_place_id=ChIJnUKkeSDj2UcRezi3VxE_r74
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OgS_WN9Kg-a2OLSJJA9Ygg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.02225&pitch=0&thumbfov=100,NuGlow UK Wellness and Aesthetics,4.9,37,36 London Rd Pakefield,Lowestoft,,GB,http://nuglowukwellness.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=NuGlow%20UK%20Wellness%20and%20Aesthetics&query_place_id=ChIJabVzp2Ab2kcRf17aB50RGYk
https://lh3.googleusercontent.com/p/AF1QipM-U9enfAP5elv7jlp_WfRhXnxdW1VEKgWTymiV=w408-h272-k-no,Sauna Hut Wales,5,26,"Langland Car park, Langland Bay Rd",Swansea,,GB,https://saunahutwales.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Sauna%20Hut%20Wales&query_place_id=ChIJAU1IVDuNbkgRA5I2l4__-3k
https://lh3.googleusercontent.com/p/AF1QipPE0iHueRkj5tEy58d1BsM1uii-n2iUprmO--RR=w408-h544-k-no,Papermill Saunas,5,18,Brynu duon,Swansea,,GB,https://papermillsaunas.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Papermill%20Saunas&query_place_id=ChIJbe2Aanv1bkgRV871RshZfEk
https://lh3.googleusercontent.com/p/AF1QipO4KRgYDL70HF4yLxuM1WvkFGK1xsfXFaZlvA=w408-h306-k-no,Ty Sawna,5,128,Bay Beach,Swansea,,GB,https://www.tysawna.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6518913904419798802,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Ty%20Sawna&query_place_id=ChIJJ98DbrSTbkgR98nvCfTjKL8
https://lh3.googleusercontent.com/p/AF1QipMzSYu3JPpNFmWJOGqnepI9bHfhCGJBBay1OWBf=w408-h544-k-no,Exmoor Community Sauna,5,3,"East, liscombe Farm, Oldway Rd",Dulverton,,GB,https://exmoorcommunitysauna.crd.co/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Exmoor%20Community%20Sauna&query_place_id=ChIJYcGr_bjHbUgR6Kty6ifDGc0
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz1ajdKmedPCJ0n8_9mXoaR-h9XqvwQCTHKbzt9-_g_3nenYVw-hvEr33k1ytgB4D5L1RKb4-OXaG9Dk_JhweUMpbZ1k9a4vozc64eyMar3Y3yBqS8mroBE2B1k14VyoRgjhNdZfg=w408-h544-k-no,Môr A Sawna,5,20,Jacksons Bay,Barry,,GB,https://www.xn--mrasawna-43a.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=11366667903791905329,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=M%C3%B4r%20A%20Sawna&query_place_id=ChIJ8cvFfhEFbkgRSw-pyX7ED_k
https://lh3.googleusercontent.com/p/AF1QipPvKPhF_YJFmxhfiseYNVt9OPzvv-8jlPHJLUzk=w408-h305-k-no,Thaxted Sauna Company,5,5,"The paddock, farmhouse",Claypitts,,GB,https://www.thaxtedsaunacompany.com/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Thaxted%20Sauna%20Company&query_place_id=ChIJYTTfgy2L2EcRpU1AXDomgiE
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXQHv4QDdWqE7Btx5MfV3tPkjKee07hxD0DtpVCceYCM2ZXL1H8CQ7fDcexztfNjx-1-0_nBNHvAhj8YJLt91P_x6eu4GtxxirX1uRNiFYuz59kPDkqEW-mbhXMQ2msAElY3G2ezaObDhU=w408-h433-k-no,Nordic Rhythm | Sauna + Plunge,5,64,Badgemore park,Henley-on-Thames,,GB,https://www.nordicrhythm.co.uk/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6739845099031213615,,Public sauna,https://www.google.com/maps/search/?api=1&query=Nordic%20Rhythm%20%7C%20Sauna%20%2B%20Plunge&query_place_id=ChIJd1SUp2GPdkgRR3kcIyvsqDI
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyrU2YG3iu69dSayyXooJ8BD14OBa_Y10c5yWySuxi7CSzyLfmmlZtyBaI36rqhNNcbnHBxbHQUQT_QDHnFKggBdXoRo5HAxJrYIrKhkmDkJmxNpItht0Sqsppg__pAW1mgpks8=w408-h560-k-no,Chiltern Sauna Circle,5,15,Meadow Ln,Beaconsfield,,GB,https://www.chilternsaunacircle.com/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Chiltern%20Sauna%20Circle&query_place_id=ChIJscxOC4yl62oR71zJj32251Q
https://lh3.googleusercontent.com/p/AF1QipP0O1bb7TvXflNB8tbXRFlWCyoQjUe7yB8dLRz6=w408-h510-k-no,Luna Hut Sauna Eastbourne,5,187,Grand Parade,Eastbourne,,GB,https://www.lunahutsauna.co.uk/eastbourne,,Public sauna,https://www.google.com/maps/search/?api=1&query=Luna%20Hut%20Sauna%20Eastbourne&query_place_id=ChIJq2LEqUFz30cRcKYA3eMsSPc
https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dfpB6aEBBL5ne8M7Jhe-Ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.75064&pitch=0&thumbfov=100,Delete,,0,11 Westclyffe St,Glasgow,,GB,,,Public sauna,https://www.google.com/maps/search/?api=1&query=Delete&query_place_id=ChIJkbwvSulHiEgRsT81Mv976Sg
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwi5TpeXV0cH_laTWDuSsrpJCYjrXuCsc71AXL3sYpX5CHidr6V2SFzwcfmIzEqhfbMh9bvb7AwpCYPJiLIg8Sxe6ea0Xd3iIGcgZVQEttmp4ASor8KcOLVyS86p-462Li54Z-E=w408-h544-k-no,Beach Box Spa,4.9,667,"Behind Volks Railway Workshop, Banjo Groyne, 285 Madeira Dr",Brighton,,GB,http://www.beachboxspa.co.uk/,#ERROR!,Public sauna,https://www.google.com/maps/search/?api=1&query=Beach%20Box%20Spa&query_place_id=ChIJ-6LmbDeFdUgRRXYn9C0u3P4
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzoXRnlOzSoK-XkgnSnENVf87SxpDxqgK0Be0QWvQCnQOLscmxt-2R14t5j_30kcFxIRgHALmqdcciVhkxcmVXNkJAWKgHDiw1hQZ5TLp_ba0ORrMjyHWw1rx7Z9DbtvFGkXYhqHawdsX5a=w408-h544-k-no,"Fire, Salt & Sea",5,538,Marine Parade,Worthing,,GB,http://www.firesaltsea.co.uk/,,Public sauna,https://www.google.com/maps/search/?api=1&query=Fire%2C%20Salt%20%26%20Sea&query_place_id=ChIJJQGkjJJPQCwRzFExUSYLm_4
https://lh3.googleusercontent.com/p/AF1QipPESS-48Z1mCCzzNazlL2cwRs0vcUV6oroLYv44=w408-h544-k-no,stanmer Sauna Garden CIC,5,9,Lewes Rd,Brighton,,GB,https://stanmersaunagardencic.as.me/schedule/8286888b?fbclid=PAVERFWANsctVleHRuA2FlbQIxMQABp8wRqIi-HX6PFSPllcdFX7rvXtQoNumTQxTf8zd6mx7SCxLPXkgBPULwPqEv_aem_9_XIHs1HNvRODWljOFsUbA,,Public sauna,https://www.google.com/maps/search/?api=1&query=stanmer%20Sauna%20Garden%20CIC&query_place_id=ChIJXwFxokyPdUgRaFNGZzFuPEE
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8buRH_h30CHLD7l-hT764vLEFv7aTe2kgTbrMHOYuK8YlZHjfL6vH0WWL27LE7YAmPJZTgmz4rqqMuRGZf9Tqkz3rKD-LZmjs4ApYtJ8OdlXaZS_7rU7txemYiF-VphYcNuqWy0LNp3D1=w408-h544-k-no,Staffin Sea Sauna Isle of Skye,5,153,"Harbour, Staffin",Portree,,GB,https://www.staffinseasauna.com/,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=Staffin%20Sea%20Sauna%20Isle%20of%20Skye&query_place_id=ChIJ7-pKdZLPjUgRQ4_nvB7tHP4
https://lh3.googleusercontent.com/p/AF1QipOfvSdy0ZjHrcHJfF4mubRTJMKlkso_5J6HWbo=w408-h544-k-no,Saltbox Sauna,5,331,King Edward Wharf,Stornoway,,GB,https://www.saltboxsauna.co.uk/,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=Saltbox%20Sauna&query_place_id=ChIJ15W_IxcJkkgREy_X1Nn7Ogg
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwkibHIKwT5AMKKomDl8S0wLC9j41hRgKNSNvQLwsNPOINXHvN1gzacOqC6T9zC8vkn874W8Ka5cXyQMj6TbH-F7geBG-nYM95EDjsxLGtGjHOtAG6uBWTBgs4WUjl3H5iv2Z4toLkB-LAU=w426-h240-k-no,Saltbox Sauna,5,7,V27C+R6 Horgabost Beach,Isle of Harris,,GB,https://saltboxsauna.co.uk/,,Sauna,https://www.google.com/maps/search/?api=1&query=Saltbox%20Sauna&query_place_id=ChIJzcKfRwCfjUgRsYj3mfBcI1Y
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQni6iVKXSNGZwx4daTYVq39gQphpRnbLgmRemN-n4hbtE-uoYKvsCzugYS-688IXpHjm2lZrEeyLr9ETupShF1h4TrkBdC6UhqkFXAWPAAgZ9B_LVVVQ8XYgl51lbvBdxyPll_m7dJA=w408-h544-k-no,Sauna Ice Balance,5,67,13 Central Promenade,Newcastle,,GB,https://saunaicebalance.co.uk/,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=Sauna%20Ice%20Balance&query_place_id=ChIJyTz77sj4taIRZOD9fbIxeTQ
https://lh3.googleusercontent.com/p/AF1QipOLH07iK9kLcVSzzD67L1_Pm_kzlLsfWCg4SLUF=w408-h408-k-no,Zen.Therma Sauna's,5,21,67 Newry Rd,Newry,,GB,https://www.zentherma.com/,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=Zen.Therma%20Sauna's&query_place_id=ChIJf1dBhQjbYEgRBhIHvaSQgpU
https://lh3.googleusercontent.com/p/AF1QipMqmZEPiz-7QAjKOOhlrCHa0ZLQHHBrqvsuYL7t=w408-h613-k-no,SOUL FIRE SAUNAS,5,4,52 Armagh Rd,Newry,,GB,https://www.instagram.com/soulfiresaunas/,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=SOUL%20FIRE%20SAUNAS&query_place_id=ChIJ02d3WfTdYEgR2xHORdiA7_8
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxcmZf7SqyekLyhLKGkMB6GmeRSCfnGOeeOpu9Qr4kxlfDlpGuzJDrgO_n4iXK9uJeKghMsCuojF46YEdaAcfTBawUqlhcPP3JIXpF8e0c234k2QjxpMZ7sEZC0Sy4QSlSoirmE2_DGvTmV=w408-h541-k-no,Wild Mourne Wellness,5,9,4 South Promenade,Newcastle,,GB,,,Sauna,https://www.google.com/maps/search/?api=1&query=Wild%20Mourne%20Wellness&query_place_id=ChIJt_aYPgA7YUgRbQRTF4eJMuI
https://lh3.googleusercontent.com/p/AF1QipOiVJfQXaCOLHGQZIb1Ake4SuZU470ZmcZemVqM=w408-h544-k-no,The Red Sauna Deal,5,6,"Unit 3, Blinkbox storage",Deal,,GB,https://www.fresha.com/a/the-red-sauna-deal-deal-blinkbox-storage-hmsdylrb?pId=2578508,#ERROR!,Sauna,https://www.google.com/maps/search/?api=1&query=The%20Red%20Sauna%20Deal&query_place_id=ChIJ3av_zoOv3kcRC7vQd_nCDa4
https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCebtNmBQBlOXcnmu5CwXf83LSHg4MHALDqnY6b9-oIh7Uz0rBcEbG5GoV4eOOUF3I8uwEhcz043nJ2J89sXDtU7hcx6sy5qojxkj12XxjZjZ9NY135r01QK1-mbY1xGOf_PME=w408-h306-k-no,Rebels Coffee and Sauna,4.8,58,48GC+2R,Dover,,GB,https://rebelsdover.my.canva.site/home,,Sauna,https://www.google.com/maps/search/?api=1&query=Rebels%20Coffee%20and%20Sauna&query_place_id=ChIJzdEduk6l3kcRJm-WjYx_Nys
